Newport,Newport,BayArea,BayArea,Newport,BayArea
Fst_hist,Fst_Mod,Fst_hist,Fst_Mod,deltaFst,deltaFst
0.044361746,0.074285714,0.007713792,-0.014887553,0.029923968,-0.022601345
0.044361746,0,0.007713792,0.06557377,-0.044361746,0.057859978
0.044361746,0.04,0.007715857,-0.023143684,-0.004361746,-0.030859541
0.044361746,0.04,0.007715857,-0.023143684,-0.004361746,-0.030859541
0.044361746,0.035899919,0.007716921,0.030444965,-0.008461827,0.022728044
0.044361746,0.035899919,0.007716921,0.030444965,-0.008461827,0.022728044
0.044361746,0.162907268,0.007719893,-0.020895686,0.118545522,-0.028615579
0.044361746,-0.029411765,0.00772539,0.034936845,-0.073773511,0.027211455
0.044361746,0.033462033,0.007727804,0.050244429,-0.010899713,0.042516625
0.044361746,0.074285714,0.007735002,-0.010444209,0.029923968,-0.018179211
0.044361746,0.074285714,0.007735002,-0.010444209,0.029923968,-0.018179211
0.044361746,0.02,0.007735002,0.053454474,-0.024361746,0.045719472
0.044361746,0.02,0.007735002,0.053454474,-0.024361746,0.045719472
0.044361746,0.016,0.007735198,-0.009600829,-0.028361746,-0.017336027
0.044361746,0.025142857,0.007735198,-0.009600829,-0.019218889,-0.017336027
0.044361746,-0.002666667,0.007737347,0.005539337,-0.047028413,-0.00219801
0.044361746,0.074285714,0.007737347,0.005539337,0.029923968,-0.00219801
0.044361746,0,0.007737347,0.032786885,-0.044361746,0.025049538
0.044361746,0,0.007739811,-0.015904598,-0.044361746,-0.023644409
0.044361746,0.088913546,0.007739811,-0.015904598,0.0445518,-0.023644409
0.044361746,0.088913546,0.007746812,0.019351121,0.0445518,0.011604309
0.044361746,0.030258503,0.007751254,0.040266393,-0.014103243,0.032515139
0.044361746,0.030258503,0.007751254,0.040266393,-0.014103243,0.032515139
0.044361746,0,0.007754933,0.016393443,-0.044361746,0.00863851
0.044361746,0,0.007754933,0.016393443,-0.044361746,0.00863851
0.044361746,0.058741917,0.007755532,-0.009793025,0.014380171,-0.017548557
0.044361746,0.058741917,0.007755532,-0.009793025,0.014380171,-0.017548557
0.044361746,-0.001791045,0.007759193,0.047037502,-0.046152791,0.039278309
0.044361746,-0.001791045,0.007759193,0.047037502,-0.046152791,0.039278309
0.044361746,0,0.00776143,0.003588641,-0.044361746,-0.004172789
0.044361746,0,0.007763641,0.014106153,-0.044361746,0.006342512
0.044361746,0.057391304,0.007763778,0.003492272,0.013029558,-0.004271506
0.044362655,0.024368359,0.007764455,-0.005423606,-0.019994296,-0.013188061
0.044362655,0.024368359,0.007770145,0.074666504,-0.019994296,0.066896359
0.044376514,0.04,0.007770145,0.074666504,-0.004376514,0.066896359
0.044376514,0.04,0.007771017,0.055526351,-0.004376514,0.047755334
0.044376514,-0.017641723,0.007771017,0.055526351,-0.062018237,0.047755334
0.044444444,0.048,0.007781589,0.036531321,0.003555556,0.028749732
0.044444444,-0.003037975,0.007781754,0.006874548,-0.047482419,-0.000907206
0.044444444,0.022972973,0.007788747,0.005707838,-0.021471471,-0.002080909
0.044444444,0.078292683,0.007789417,0.06557377,0.033848239,0.057784353
0.044444444,0.078292683,0.007789417,0.06557377,0.033848239,0.057784353
0.044444444,0.133333333,0.007789417,-0.001100231,0.088888889,-0.008889648
0.044503021,0.02763584,0.007789417,0.01001939,-0.016867181,0.002229973
0.044505202,-0.032108844,0.007790928,-0.002223967,-0.076614046,-0.010014895
0.044505202,0.031681385,0.007796577,0.01602255,-0.012823817,0.008225973
0.044505202,0.031681385,0.007796885,-0.007302263,-0.012823817,-0.015099148
0.044540942,0.093806771,0.007796885,-0.007302263,0.049265829,-0.015099148
0.044544956,0.4,0.007797476,0.020840336,0.355455044,0.01304286
0.044544956,0.4,0.007797476,0.020840336,0.355455044,0.01304286
0.044544956,0.298954704,0.007802704,0.025907689,0.254409748,0.018104985
0.044544956,-0.043752947,0.007804521,0.006319908,-0.088297903,-0.001484613
0.044544956,-0.039455782,0.007804521,0.006319908,-0.084000738,-0.001484613
0.044545566,0.027692308,0.007805923,0.048259077,-0.016853258,0.040453154
0.044545566,0.027692308,0.007805923,0.052425954,-0.016853258,0.044620031
0.044545742,0.027048624,0.007805923,0.052425954,-0.017497118,0.044620031
0.044545742,0.027048624,0.007805923,0,-0.017497118,-0.007805923
0.044561404,0.075316159,0.007805923,0,0.030754755,-0.007805923
0.044561404,0.075316159,0.007805923,0,0.030754755,-0.007805923
0.044582916,0.013442623,0.007805923,0,-0.031140293,-0.007805923
0.044584876,0.233711262,0.007805923,-0.004379927,0.189126386,-0.01218585
0.044591733,0.010860485,0.007805923,-0.004379927,-0.033731248,-0.01218585
0.044637285,0,0.007805923,-0.005226895,-0.044637285,-0.013032818
0.044657097,0.047195767,0.007805923,-0.005226895,0.00253867,-0.013032818
0.044657097,0.047195767,0.007805923,0.007477711,0.00253867,-0.000328212
0.044686095,0.029241623,0.007805923,0.017759563,-0.015444472,0.00995364
0.044686095,0.029241623,0.007805923,0.047358834,-0.015444472,0.039552911
0.044688217,0.052992481,0.007810255,0.001935337,0.008304264,-0.005874918
0.044714468,0.173158585,0.007815244,0.016036813,0.128444117,0.008221569
0.044766291,-0.004286725,0.007815244,0.016036813,-0.049053016,0.008221569
0.044784124,0.111040564,0.007820312,0.030967638,0.06625644,0.023147326
0.044784124,0.111040564,0.007824749,0.00659189,0.06625644,-0.001232859
0.044822578,0.091281079,0.007827789,0.038430529,0.046458501,0.03060274
0.044841631,0.163365949,0.007827789,0.003738855,0.118524318,-0.004088934
0.044841631,0.163365949,0.007827789,0.003738855,0.118524318,-0.004088934
0.044854864,0.099911406,0.007827789,0.008196721,0.055056542,0.000368932
0.044854864,0.099911406,0.007836334,-0.015507311,0.055056542,-0.023343645
0.044890132,0.053370734,0.007836334,-0.015507311,0.008480602,-0.023343645
0.04495614,0.07533792,0.007839334,0.019374683,0.03038178,0.011535349
0.044985353,0.005595561,0.007844013,0.084309133,-0.039389792,0.07646512
0.045014164,0.042926829,0.007844013,0.084309133,-0.002087335,0.07646512
0.045026708,0.067198106,0.007844449,0.021301873,0.022171398,0.013457424
0.045026708,0.067198106,0.007847403,0.009414792,0.022171398,0.001567389
0.045034924,0.058306646,0.007857515,-0.008082325,0.013271722,-0.01593984
0.045035269,0.069994263,0.007858628,0.191086633,0.024958994,0.183228005
0.045035269,0.069994263,0.007861275,0.070658368,0.024958994,0.062797093
0.045035269,0,0.007861275,0.070658368,-0.045035269,0.062797093
0.045035269,0,0.007862477,-0.009475581,-0.045035269,-0.017338058
0.045035269,0.119468039,0.007862979,-0.011266403,0.07443277,-0.019129382
0.045035269,0.157695473,0.007862979,-0.011266403,0.112660204,-0.019129382
0.045051534,0.060739161,0.007865681,0.064506873,0.015687627,0.056641192
0.045055821,0.062222222,0.007874365,0.030605067,0.017166401,0.022730702
0.045089449,0.054778325,0.007874365,0.030605067,0.009688876,0.022730702
0.045108204,0.055567658,0.007877678,0.026185792,0.010459454,0.018308114
0.045261225,0.02324263,0.007882483,-0.010751544,-0.022018595,-0.018634027
0.045261225,0.02324263,0.007882483,-0.010751544,-0.022018595,-0.018634027
0.045300462,0.085810729,0.007888129,0.034973398,0.040510267,0.027085269
0.045312943,0.077647059,0.007891602,-0.018508726,0.032334116,-0.026400328
0.045349455,0.072739821,0.007891602,-0.025691216,0.027390366,-0.033582818
0.045351474,0.019384373,0.007891602,0.044573906,-0.025967101,0.036682304
0.045351474,0.019384373,0.007895471,0.066708654,-0.025967101,0.058813183
0.045387799,0.006504409,0.007897322,0.033582078,-0.03888339,0.025684756
0.045388091,0.027703212,0.007904215,-0.008463896,-0.017684879,-0.016368111
0.045388091,0.027703212,0.00790526,0.008196721,-0.017684879,0.000291461
0.045436665,0.018333333,0.00790526,0.008196721,-0.027103332,0.000291461
0.045454545,0.08,0.007905337,0.025077084,0.034545455,0.017171747
0.045454545,0.08,0.007907391,0.044748389,0.034545455,0.036840998
0.045454545,0.04,0.007907391,0.044748389,-0.005454545,0.036840998
0.045454545,0.04,0.00791234,-0.004423707,-0.005454545,-0.012336047
0.045454545,0.12,0.007912841,0.027664602,0.074545455,0.019751761
0.045454545,0.096,0.007931453,-0.002662183,0.050545455,-0.010593636
0.045454545,0.013333333,0.007931453,-0.002662183,-0.032121212,-0.010593636
0.045454545,0.096,0.007931453,-0.010928962,0.050545455,-0.018860415
0.045454545,0,0.007931453,-0.010928962,-0.045454545,-0.018860415
0.045454545,0,0.007938542,0.020960598,-0.045454545,0.013022056
0.045454545,0,0.007938979,0.045042856,-0.045454545,0.037103877
0.045454545,0,0.007938979,0.045042856,-0.045454545,0.037103877
0.045454545,-0.033939394,0.007941,0.000900296,-0.079393939,-0.007040704
0.045454545,-0.033939394,0.007941987,0.001538043,-0.079393939,-0.006403944
0.045454545,0.12,0.007944885,-0.007627541,0.074545455,-0.015572426
0.045454545,0.12,0.007945012,0.017829629,0.074545455,0.009884617
0.045454545,0,0.007945012,0.017829629,-0.045454545,0.009884617
0.045454545,0.006842105,0.007945074,-0.007895371,-0.03861244,-0.015840445
0.045454545,0.006842105,0.007945074,-0.007895371,-0.03861244,-0.015840445
0.045454545,0.12,0.007946806,-0.023393547,0.074545455,-0.031340353
0.045454545,0.12,0.007948532,0.015683956,0.074545455,0.007735424
0.045454545,0.015438596,0.007950784,-0.023255814,-0.030015949,-0.031206598
0.045454545,0.015438596,0.007950784,-0.023255814,-0.030015949,-0.031206598
0.045454545,0,0.007954666,0.001026606,-0.045454545,-0.00692806
0.045454545,0,0.007954666,0.001026606,-0.045454545,-0.00692806
0.045454545,0,0.007958513,0.020102106,-0.045454545,0.012143593
0.045454545,0,0.007967645,0.044253337,-0.045454545,0.036285692
0.045454545,0,0.007967645,0.044253337,-0.045454545,0.036285692
0.045454545,0,0.007970001,0.019014171,-0.045454545,0.01104417
0.045454545,0,0.007970001,0.019014171,-0.045454545,0.01104417
0.045454545,0.24,0.007971442,0.054944197,0.194545455,0.046972755
0.045454545,0.24,0.007979216,0.050441362,0.194545455,0.042462146
0.045454545,0,0.007979216,0.050441362,-0.045454545,0.042462146
0.045454545,0,0.007980583,-0.007783967,-0.045454545,-0.01576455
0.045454545,0,0.00798422,0.075239811,-0.045454545,0.067255591
0.045454545,0.05811138,0.007995309,0.010928962,0.012656835,0.002933653
0.045454545,0,0.007995767,0.014955421,-0.045454545,0.006959654
0.045454545,0,0.007995767,-0.010473418,-0.045454545,-0.018469185
0.045454545,0.04,0.008010554,-2.12E-05,-0.005454545,-0.008031754
0.045454545,0.04,0.008010554,-2.12E-05,-0.005454545,-0.008031754
0.045454545,0,0.00801075,0.028333333,-0.045454545,0.020322583
0.045454545,0.06,0.008011223,-0.004821601,0.014545455,-0.012832824
0.045454545,0.04,0.008011223,-0.004821601,-0.005454545,-0.012832824
0.045454545,0.04,0.008012035,-0.009202153,-0.005454545,-0.017214188
0.045454545,0.025142857,0.008013428,0.005581395,-0.020311688,-0.002432033
0.045454545,0.025142857,0.008013451,0.007173456,-0.020311688,-0.000839995
0.045454545,0,0.008020738,0.010238111,-0.045454545,0.002217373
0.045454545,0,0.008029705,-0.024272871,-0.045454545,-0.032302576
0.045454545,0,0.008030571,0.026909091,-0.045454545,0.01887852
0.045454545,0,0.008030571,0.026909091,-0.045454545,0.01887852
0.045454545,0,0.008042091,-0.022645825,-0.045454545,-0.030687916
0.045454545,0,0.008045928,0.021121508,-0.045454545,0.01307558
0.045454545,0,0.008045928,0.021121508,-0.045454545,0.01307558
0.045454545,0,0.008048285,-0.002224563,-0.045454545,-0.010272848
0.045454545,-0.029411765,0.008058838,0.010985283,-0.07486631,0.002926445
0.045454545,0.026666667,0.008058838,0.010985283,-0.018787878,0.002926445
0.045454545,0.026666667,0.008059634,0.028509471,-0.018787878,0.020449837
0.045454545,0.026666667,0.00806557,0.006525562,-0.018787878,-0.001540008
0.045454545,0.016,0.008066195,0.001538043,-0.029454545,-0.006528152
0.045454545,0.016,0.008067573,0.02952381,-0.029454545,0.021456237
0.045454545,0.2,0.008068799,0.083537009,0.154545455,0.07546821
0.045454545,-0.043478261,0.008072407,0.033350898,-0.088932806,0.025278491
0.045454545,-0.043478261,0.008076649,0.016668193,-0.088932806,0.008591544
0.045454545,0.06,0.008078137,-0.004570326,0.014545455,-0.012648463
0.045454545,0.04,0.008081582,-0.021390915,-0.005454545,-0.029472497
0.045454545,0,0.008081582,-0.021390915,-0.045454545,-0.029472497
0.045454545,0,0.008081582,0.100120297,-0.045454545,0.092038715
0.045454545,0.096,0.008081582,0.100120297,0.050545455,0.092038715
0.045454545,0.096,0.008082039,-0.005170499,0.050545455,-0.013252538
0.045454545,0,0.008091551,0.036157931,-0.045454545,0.02806638
0.045454545,0.04,0.008094329,0.010770518,-0.005454545,0.002676189
0.045454545,0.02,0.008098378,-0.001516393,-0.025454545,-0.009614771
0.045454545,0.02,0.0080987,0.088518033,-0.025454545,0.080419333
0.045454545,0,0.0080987,0.088518033,-0.045454545,0.080419333
0.045454545,0.058237082,0.00810006,0.003076923,0.012782537,-0.005023137
0.045454545,0,0.008102713,0.023743919,-0.045454545,0.015641206
0.045454545,0.032,0.00810298,0.027646348,-0.013454545,0.019543368
0.045454545,0.032,0.00810298,0.027646348,-0.013454545,0.019543368
0.045454545,0.2,0.008104711,0.011490057,0.154545455,0.003385346
0.045454545,0.2,0.008107313,0.019685334,0.154545455,0.011578021
0.045454545,0,0.008107313,0.019685334,-0.045454545,0.011578021
0.045454545,0.047619048,0.008107923,0.048610683,0.002164503,0.04050276
0.045454545,0.047619048,0.008114325,0.074287111,0.002164503,0.066172786
0.045454545,0,0.008116058,0.011481063,-0.045454545,0.003365005
0.045454545,0,0.008116058,0.011481063,-0.045454545,0.003365005
0.045454545,0.008311688,0.008118503,-0.010885826,-0.037142857,-0.019004329
0.045454545,0.171428571,0.008125168,0.055886592,0.125974026,0.047761424
0.045454545,0,0.008158837,0.023065193,-0.045454545,0.014906356
0.045454545,0,0.008159834,0.040318251,-0.045454545,0.032158417
0.045454545,0.026666667,0.008165831,0.008067713,-0.018787878,-9.81E-05
0.045454545,0.026666667,0.008165831,0.008067713,-0.018787878,-9.81E-05
0.045454545,0,0.008180225,0.026592328,-0.045454545,0.018412103
0.045454545,0.045714286,0.008183597,0.016393443,0.000259741,0.008209846
0.045454545,0,0.008183597,0.016393443,-0.045454545,0.008209846
0.045454545,0,0.008183597,0.005135295,-0.045454545,-0.003048302
0.045454545,0.2,0.008183597,0.005135295,0.154545455,-0.003048302
0.045454545,0.12,0.008183597,0.039344262,0.074545455,0.031160665
0.045454545,0.026666667,0.008183597,0.044398907,-0.018787878,0.03621531
0.045454545,0.08,0.008183597,0.007477711,0.034545455,-0.000705886
0.045454545,0.08,0.008183597,0.007477711,0.034545455,-0.000705886
0.045454545,0.08,0.008186045,0.038314357,0.034545455,0.030128312
0.045454545,0.08,0.008189105,0.020062627,0.034545455,0.011873522
0.045454545,0.078571429,0.008192397,-0.013881544,0.033116884,-0.022073941
0.045454545,0.078571429,0.008192397,-0.010188448,0.033116884,-0.018380845
0.045454545,0,0.008192397,-0.010188448,-0.045454545,-0.018380845
0.045454545,0,0.008198423,0.001322709,-0.045454545,-0.006875714
0.045454545,0.055401361,0.008217118,0.001711894,0.009946816,-0.006505224
0.045454545,0.08,0.008217118,0.001711894,0.034545455,-0.006505224
0.045454545,0,0.008218595,0.01647541,-0.045454545,0.008256815
0.045454545,0,0.008218595,0.01647541,-0.045454545,0.008256815
0.045454545,0,0.008219178,0.044285714,-0.045454545,0.036066536
0.045454545,0.133333333,0.008222358,-0.005719096,0.087878788,-0.013941454
0.045454545,0,0.008225444,0.007438472,-0.045454545,-0.000786972
0.045454545,0,0.008235898,0.096629508,-0.045454545,0.08839361
0.045454545,-0.019649123,0.008253066,0.09318561,-0.065103668,0.084932544
0.045454545,-0.019649123,0.008253735,-0.004656534,-0.065103668,-0.012910269
0.045454545,0.04,0.008264683,0.020588136,-0.005454545,0.012323453
0.045454545,0.08,0.008264683,0.020588136,0.034545455,0.012323453
0.045454545,0.04,0.008274208,0.035518892,-0.005454545,0.027244684
0.045454545,0.02,0.008276717,-0.018011516,-0.025454545,-0.026288233
0.045454545,0.02,0.008276717,-0.018011516,-0.025454545,-0.026288233
0.045454545,0,0.008279609,0.032913293,-0.045454545,0.024633684
0.045454545,0.051351351,0.008281889,0.009970281,0.005896806,0.001688392
0.045454545,0.051351351,0.008284876,0.009063962,0.005896806,0.000779086
0.045454545,0,0.008287999,0.003623042,-0.045454545,-0.004664957
0.045454545,0.045714286,0.008287999,0.003623042,0.000259741,-0.004664957
0.045454545,0.045714286,0.008295524,0.047846004,0.000259741,0.03955048
0.045454545,0,0.008298209,0.010928962,-0.045454545,0.002630753
0.045454545,0.04,0.008301893,0.023957243,-0.005454545,0.01565535
0.045454545,0,0.008301893,0.023957243,-0.045454545,0.01565535
0.045454545,0.12,0.008302995,0.033947483,0.074545455,0.025644488
0.045454545,0.12,0.008302995,0.033947483,0.074545455,0.025644488
0.045454545,0.04,0.008303099,-0.009281211,-0.005454545,-0.01758431
0.045454545,0.04,0.008303099,-0.009281211,-0.005454545,-0.01758431
0.045454545,0.16,0.00831752,0.037887067,0.114545455,0.029569547
0.045454545,0.16,0.00831752,0.037887067,0.114545455,0.029569547
0.045454545,0.039111111,0.008319244,0.006304645,-0.006343434,-0.002014599
0.045454545,0.039111111,0.008326264,0.039344262,-0.006343434,0.031017998
0.045454545,0,0.008333151,-0.013925613,-0.045454545,-0.022258764
0.045454545,0.015438596,0.008333151,-0.013925613,-0.030015949,-0.022258764
0.045454545,0.015438596,0.008335344,0.047378164,-0.030015949,0.03904282
0.045454545,0.026666667,0.008338344,0.002728337,-0.018787878,-0.005610007
0.045454545,0,0.008343253,0.007712405,-0.045454545,-0.000630848
0.045454545,0.2,0.008350298,0.018504652,0.154545455,0.010154354
0.045454545,0,0.008350298,0.018504652,-0.045454545,0.010154354
0.045454545,0,0.008350456,0.004275084,-0.045454545,-0.004075372
0.045454545,0,0.008350456,0.004275084,-0.045454545,-0.004075372
0.045454545,0,0.008358573,0.008113926,-0.045454545,-0.000244647
0.045454545,-0.025454545,0.008359374,0.039040651,-0.07090909,0.030681277
0.045454545,0,0.008359374,0.039040651,-0.045454545,0.030681277
0.045454545,0,0.008360599,0.007987681,-0.045454545,-0.000372918
0.045454545,0.026666667,0.008365488,-0.00304105,-0.018787878,-0.011406538
0.045454545,0.026666667,0.008365867,0,-0.018787878,-0.008365867
0.045454545,0,0.008365867,0,-0.045454545,-0.008365867
0.045454545,0,0.008366981,-0.009174434,-0.045454545,-0.017541415
0.045454545,0,0.008366981,-0.009174434,-0.045454545,-0.017541415
0.045454545,0,0.008368914,-0.006414825,-0.045454545,-0.014783739
0.045454545,0.088888889,0.008370333,-0.011269584,0.043434344,-0.019639917
0.045454545,0,0.008371385,0.070201015,-0.045454545,0.06182963
0.045454545,0,0.008371385,0.070201015,-0.045454545,0.06182963
0.045454545,0.04,0.008376548,-0.009538373,-0.005454545,-0.017914921
0.045454545,0.04,0.008379072,0.054333571,-0.005454545,0.045954499
0.045454545,0,0.008379072,0.054333571,-0.045454545,0.045954499
0.045454545,0,0.008379857,0.011139901,-0.045454545,0.002760044
0.045454545,0.133333333,0.008395984,0.032843985,0.087878788,0.024448001
0.045454545,0.133333333,0.008397675,0.015873939,0.087878788,0.007476264
0.045454545,0.08,0.008397675,0.015873939,0.034545455,0.007476264
0.045454545,0.08,0.008402652,0.041782435,0.034545455,0.033379783
0.045454545,0.026666667,0.008402652,0.041782435,-0.018787878,0.033379783
0.045454545,0.026666667,0.008405978,-0.023487764,-0.018787878,-0.031893742
0.045454545,0,0.008419646,-0.010444209,-0.045454545,-0.018863855
0.045454545,0,0.008426035,-0.003441881,-0.045454545,-0.011867916
0.045454545,0.06,0.008430894,0.056370179,0.014545455,0.047939285
0.045454545,0.06,0.008436427,0.142496847,0.014545455,0.13406042
0.045454545,0.06,0.008436774,0.008649833,0.014545455,0.000213059
0.045454545,0.06,0.008436774,0.008649833,0.014545455,0.000213059
0.045454545,0.034285714,0.008441384,0.006274129,-0.011168831,-0.002167255
0.045454545,0.034285714,0.008445442,0.003248189,-0.011168831,-0.005197253
0.045454545,0,0.008445442,0.003248189,-0.045454545,-0.005197253
0.045454545,0,0.008451743,0.060410679,-0.045454545,0.051958936
0.045454545,0.025116279,0.008451743,0.060410679,-0.020338266,0.051958936
0.045454545,0.025116279,0.008451982,0.032786885,-0.020338266,0.024334903
0.045454545,0,0.008451982,0.032786885,-0.045454545,0.024334903
0.045454545,0,0.008451982,-0.012590164,-0.045454545,-0.021042146
0.045454545,0,0.008451982,-0.012590164,-0.045454545,-0.021042146
0.045454545,0.04,0.008456776,0.044353026,-0.005454545,0.03589625
0.045454545,0.04,0.008462586,0.005190116,-0.005454545,-0.00327247
0.045454545,0.04,0.008467425,0.020466362,-0.005454545,0.011998937
0.045454545,0,0.008468622,0.067283039,-0.045454545,0.058814417
0.045454545,0,0.008469042,0.034804818,-0.045454545,0.026335776
0.045454545,0.007154472,0.008469042,0.034804818,-0.038300073,0.026335776
0.045454545,0.008888889,0.008479073,-0.001616393,-0.036565656,-0.010095466
0.045454545,0,0.008479254,0.013319672,-0.045454545,0.004840418
0.045454545,0.04,0.008479254,0.013319672,-0.005454545,0.004840418
0.045454545,0.04,0.008481103,0.027390183,-0.005454545,0.01890908
0.045454545,-0.040035939,0.008481221,0.007508231,-0.085490484,-0.00097299
0.045454545,0.06,0.008481433,0.030135655,0.014545455,0.021654222
0.045454545,0,0.0084828,0.063693078,-0.045454545,0.055210278
0.045454545,0.08,0.008489669,0.096,0.034545455,0.087510331
0.045454545,0.096,0.008489669,0.096,0.050545455,0.087510331
0.045454545,0,0.008489669,-0.007945842,-0.045454545,-0.016435511
0.045454545,0,0.008489669,-0.007945842,-0.045454545,-0.016435511
0.045454545,-0.025454545,0.008494065,0.041847988,-0.07090909,0.033353923
0.045454545,-0.025454545,0.008494065,0.041847988,-0.07090909,0.033353923
0.045454545,0.08,0.008497048,0.07069005,0.034545455,0.062193002
0.045454545,0.04,0.008497048,0.081804511,-0.005454545,0.073307463
0.045454545,0.04,0.008497048,0.081804511,-0.005454545,0.073307463
0.045454545,0.026666667,0.008497048,-0.015507311,-0.018787878,-0.024004359
0.045454545,0.008911565,0.008497048,-0.015507311,-0.03654298,-0.024004359
0.045454545,0.12,0.008497048,0.065112421,0.074545455,0.056615373
0.045454545,0.12,0.008497048,0.065112421,0.074545455,0.056615373
0.045454545,0.02,0.008497048,0.016963649,-0.025454545,0.008466601
0.045454545,0.02,0.008497048,0.016963649,-0.025454545,0.008466601
0.045454545,0,0.008509755,0.066302368,-0.045454545,0.057792613
0.045454545,0,0.008509755,0.066302368,-0.045454545,0.057792613
0.045454545,0,0.008520297,0.007344262,-0.045454545,-0.001176035
0.045454545,0.06,0.008526508,0.038271119,0.014545455,0.029744611
0.045454545,0.04,0.008543232,0.013114754,-0.005454545,0.004571522
0.045454545,0.04,0.008543232,0.028181818,-0.005454545,0.019638586
0.045454545,0,0.008543232,0.028181818,-0.045454545,0.019638586
0.045454545,0,0.008544692,0.043928355,-0.045454545,0.035383663
0.045454545,0,0.008545396,0.014448458,-0.045454545,0.005903062
0.045454545,0,0.00855147,0.015420082,-0.045454545,0.006868612
0.045454545,0.028148148,0.00855147,0.015420082,-0.017306397,0.006868612
0.045454545,0.028148148,0.008552424,-0.004604147,-0.017306397,-0.013156571
0.045454545,0,0.008552424,-0.004604147,-0.045454545,-0.013156571
0.045454545,0.133333333,0.008553138,-0.002407351,0.087878788,-0.010960489
0.045454545,0.133333333,0.008561644,-0.015691418,0.087878788,-0.024253062
0.045454545,0,0.008582922,0,-0.045454545,-0.008582922
0.045454545,0.04,0.008582922,0.12,-0.005454545,0.111417078
0.045454545,0.026666667,0.008582922,0.12,-0.018787878,0.111417078
0.045454545,0.133333333,0.008582922,0.016393443,0.087878788,0.007810521
0.045454545,0.133333333,0.008582922,0,0.087878788,-0.008582922
0.045454545,0.004007421,0.008582922,0,-0.041447124,-0.008582922
0.045454545,0.004007421,0.008582922,0,-0.041447124,-0.008582922
0.045454545,0.063809524,0.008582922,0,0.018354979,-0.008582922
0.045454545,0.176,0.008582922,-0.028614009,0.130545455,-0.037196931
0.045454545,0,0.008582922,-0.028614009,-0.045454545,-0.037196931
0.045454545,0,0.008582922,-0.010269861,-0.045454545,-0.018852783
0.045454545,0.032,0.008582922,0.043106796,-0.013454545,0.034523874
0.045454545,0,0.008582922,0.043106796,-0.045454545,0.034523874
0.045454545,0,0.008582922,-0.00952381,-0.045454545,-0.018106732
0.045454545,0.063809524,0.008582922,0.121472393,0.018354979,0.112889471
0.045484828,0.050088183,0.008582922,0.121472393,0.004603355,0.112889471
0.045510418,0.075789474,0.008582922,-0.005075177,0.030279056,-0.013658099
0.045510418,0.075789474,0.008582922,-0.005075177,0.030279056,-0.013658099
0.045526418,0.225089606,0.008582922,0,0.179563188,-0.008582922
0.045526418,0.482679426,0.008582922,0,0.437153008,-0.008582922
0.045526418,0.482679426,0.008582922,-0.015317738,0.437153008,-0.02390066
0.045540867,0.062817927,0.008582922,-0.023060874,0.01727706,-0.031643796
0.045550239,0.156673774,0.008582922,0.010928962,0.111123535,0.00234604
0.045551795,-0.002007168,0.008582922,0.010928962,-0.047558963,0.00234604
0.045590695,0.263882784,0.008582922,0.027540984,0.218292089,0.018958062
0.045590695,0.263882784,0.008582922,0.027540984,0.218292089,0.018958062
0.04560673,0.029167702,0.008582922,0.020832282,-0.016439028,0.01224936
0.045667198,0.11546798,0.008582922,0.020832282,0.069800782,0.01224936
0.045667198,0.11546798,0.008582922,0.012959927,0.069800782,0.004377005
0.045738383,0.026149324,0.008582922,0.012959927,-0.019589059,0.004377005
0.045802248,0.224551821,0.008582922,-0.017857143,0.178749573,-0.026440065
0.045821145,0.02,0.008582922,-0.023255814,-0.025821145,-0.031838736
0.045845198,0.084636845,0.008584736,0.01958455,0.038791647,0.010999814
0.045860074,0.103893996,0.008584736,0.01958455,0.058033922,0.010999814
0.045876724,0.144788177,0.008584736,0.004272231,0.098911453,-0.004312505
0.045883941,0.086378738,0.008584736,0.004272231,0.040494797,-0.004312505
0.045883941,0.086378738,0.008585399,-0.013371347,0.040494797,-0.021956746
0.045883941,0.095238095,0.008585399,-0.013371347,0.049354154,-0.021956746
0.045883941,0.065162907,0.008586223,0.013349709,0.019278966,0.004763486
0.04592914,0.093297841,0.008586786,-0.005248778,0.047368701,-0.013835564
0.045952374,0.069622901,0.008586786,-0.005248778,0.023670527,-0.013835564
0.045957285,0.058741917,0.008588507,0.007841179,0.012784632,-0.000747328
0.045972038,0.082187731,0.008593899,0.028688525,0.036215693,0.020094626
0.045972038,0.082187731,0.008593899,0.028688525,0.036215693,0.020094626
0.046059506,-0.025558442,0.008605832,-0.015339962,-0.071617948,-0.023945794
0.046059506,-0.025558442,0.008605832,-0.015339962,-0.071617948,-0.023945794
0.046090033,0.069247597,0.008609377,-0.005834858,0.023157564,-0.014444235
0.046090033,0.069247597,0.008611189,0.00726589,0.023157564,-0.001345299
0.046115995,0.071428571,0.008611189,0.00726589,0.025312576,-0.001345299
0.046176046,0.019775281,0.008613858,0.030666789,-0.026400765,0.022052931
0.046182042,0.066203971,0.00861581,0.033908236,0.020021929,0.025292426
0.046231805,0.053333333,0.00862176,-0.000416731,0.007101528,-0.009038491
0.046231805,0.053333333,0.008623576,0.014420158,0.007101528,0.005796582
0.046248678,0.101111111,0.008624054,0.037877824,0.054862433,0.02925377
0.046248678,0.101111111,0.008625063,0.006088993,0.054862433,-0.00253607
0.046300948,0.023161905,0.008625063,0.006088993,-0.023139043,-0.00253607
